reference_period,Local_Government_Area,CSA_Offence_Division,CSA_Offence_Subdivision,Offence_Count,LGA_ERP,Victorian_ERP
2013,melton,D Public order and security offences,D10 Weapons and explosives offences,284,122909,5739341
2013,melton,D Public order and security offences,D20 Disorderly and offensive conduct,157,122909,5739341
2013,melton,D Public order and security offences,D30 Public nuisance offences,32,122909,5739341
2013,melton,D Public order and security offences,D40 Public security offences,1,122909,5739341
2013,melton,E Justice procedures offences,E10 Justice procedures,145,122909,5739341
2013,melton,E Justice procedures offences,E20 Breaches of orders,642,122909,5739341
2013,melton,F Other offences,F20 Transport regulation offences,1,122909,5739341
2013,melton,F Other offences,F30 Other government regulatory offences,5,122909,5739341
2013,melton,F Other offences,F90 Miscellaneous offences,4,122909,5739341
2013,moonee valley,A Crimes against the person,A10 Homicide and related offences,4,115097,5739341
2013,moonee valley,A Crimes against the person,A20 Assault and related offences,601,115097,5739341
2013,moonee valley,A Crimes against the person,A30 Sexual offences,118,115097,5739341
2013,moonee valley,A Crimes against the person,A40 Abduction and related offences,9,115097,5739341
2013,moonee valley,A Crimes against the person,A50 Robbery,63,115097,5739341
2013,moonee valley,A Crimes against the person,A60 Blackmail and extortion,4,115097,5739341
2013,moonee valley,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",187,115097,5739341
2013,moonee valley,A Crimes against the person,A80 Dangerous and negligent acts endangering people,51,115097,5739341
2013,moonee valley,B Property and deception offences,B10 Arson,46,115097,5739341
2013,moonee valley,B Property and deception offences,B20 Property damage,800,115097,5739341
2013,moonee valley,B Property and deception offences,B30 Burglary/Break and enter,928,115097,5739341
2013,moonee valley,B Property and deception offences,B40 Theft,2913,115097,5739341
2013,moonee valley,B Property and deception offences,B50 Deception,545,115097,5739341
2013,moonee valley,C Drug offences,C10 Drug dealing and trafficking,42,115097,5739341
2013,moonee valley,C Drug offences,C20 Cultivate or manufacture drugs,20,115097,5739341
2013,moonee valley,C Drug offences,C30 Drug use and possession,300,115097,5739341
2013,moonee valley,D Public order and security offences,D10 Weapons and explosives offences,133,115097,5739341
2013,moonee valley,D Public order and security offences,D20 Disorderly and offensive conduct,273,115097,5739341
2013,moonee valley,D Public order and security offences,D30 Public nuisance offences,76,115097,5739341
2013,moonee valley,E Justice procedures offences,E10 Justice procedures,72,115097,5739341
2013,moonee valley,E Justice procedures offences,E20 Breaches of orders,287,115097,5739341
2013,moonee valley,F Other offences,F20 Transport regulation offences,8,115097,5739341
2013,moonee valley,F Other offences,F30 Other government regulatory offences,17,115097,5739341
2013,moonee valley,F Other offences,F90 Miscellaneous offences,4,115097,5739341
2013,moreland,A Crimes against the person,A10 Homicide and related offences,2,160029,5739341
2013,moreland,A Crimes against the person,A20 Assault and related offences,830,160029,5739341
2013,moreland,A Crimes against the person,A30 Sexual offences,222,160029,5739341
2013,moreland,A Crimes against the person,A40 Abduction and related offences,20,160029,5739341
2013,moreland,A Crimes against the person,A50 Robbery,102,160029,5739341
2013,moreland,A Crimes against the person,A60 Blackmail and extortion,5,160029,5739341
2013,moreland,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",249,160029,5739341
2013,moreland,A Crimes against the person,A80 Dangerous and negligent acts endangering people,98,160029,5739341
2013,moreland,B Property and deception offences,B10 Arson,72,160029,5739341
2013,moreland,B Property and deception offences,B20 Property damage,1054,160029,5739341
2013,moreland,B Property and deception offences,B30 Burglary/Break and enter,1485,160029,5739341
2013,moreland,B Property and deception offences,B40 Theft,4709,160029,5739341
2013,moreland,B Property and deception offences,B50 Deception,1405,160029,5739341
2013,moreland,C Drug offences,C10 Drug dealing and trafficking,89,160029,5739341
2013,moreland,C Drug offences,C20 Cultivate or manufacture drugs,42,160029,5739341
2013,moreland,C Drug offences,C30 Drug use and possession,426,160029,5739341
2013,moreland,C Drug offences,C90 Other drug offences,1,160029,5739341
2013,moreland,D Public order and security offences,D10 Weapons and explosives offences,325,160029,5739341
2013,moreland,D Public order and security offences,D20 Disorderly and offensive conduct,273,160029,5739341
2013,moreland,D Public order and security offences,D30 Public nuisance offences,41,160029,5739341
2013,moreland,D Public order and security offences,D40 Public security offences,1,160029,5739341
2013,moreland,E Justice procedures offences,E10 Justice procedures,119,160029,5739341
2013,moreland,E Justice procedures offences,E20 Breaches of orders,508,160029,5739341
2013,moreland,F Other offences,F20 Transport regulation offences,10,160029,5739341
2013,moreland,F Other offences,F30 Other government regulatory offences,8,160029,5739341
2013,moreland,F Other offences,F90 Miscellaneous offences,6,160029,5739341
2013,nillumbik,A Crimes against the person,A20 Assault and related offences,184,62724,5739341
2013,nillumbik,A Crimes against the person,A30 Sexual offences,65,62724,5739341
2013,nillumbik,A Crimes against the person,A40 Abduction and related offences,1,62724,5739341
2013,nillumbik,A Crimes against the person,A50 Robbery,7,62724,5739341
2013,nillumbik,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",57,62724,5739341
2013,nillumbik,A Crimes against the person,A80 Dangerous and negligent acts endangering people,17,62724,5739341
2013,nillumbik,B Property and deception offences,B10 Arson,32,62724,5739341
2013,nillumbik,B Property and deception offences,B20 Property damage,422,62724,5739341
2013,nillumbik,B Property and deception offences,B30 Burglary/Break and enter,277,62724,5739341
2013,nillumbik,B Property and deception offences,B40 Theft,621,62724,5739341
2013,nillumbik,B Property and deception offences,B50 Deception,222,62724,5739341
2013,nillumbik,C Drug offences,C10 Drug dealing and trafficking,6,62724,5739341
2013,nillumbik,C Drug offences,C20 Cultivate or manufacture drugs,8,62724,5739341
2013,nillumbik,C Drug offences,C30 Drug use and possession,54,62724,5739341
2013,nillumbik,D Public order and security offences,D10 Weapons and explosives offences,41,62724,5739341
2013,nillumbik,D Public order and security offences,D20 Disorderly and offensive conduct,63,62724,5739341
2013,nillumbik,D Public order and security offences,D30 Public nuisance offences,26,62724,5739341
2013,nillumbik,D Public order and security offences,D40 Public security offences,1,62724,5739341
2013,nillumbik,E Justice procedures offences,E10 Justice procedures,9,62724,5739341
2013,nillumbik,E Justice procedures offences,E20 Breaches of orders,105,62724,5739341
2013,nillumbik,F Other offences,F20 Transport regulation offences,3,62724,5739341
2013,nillumbik,F Other offences,F30 Other government regulatory offences,1,62724,5739341
2013,nillumbik,F Other offences,F90 Miscellaneous offences,3,62724,5739341
2013,whittlesea,A Crimes against the person,A10 Homicide and related offences,4,179261,5739341
2013,whittlesea,A Crimes against the person,A20 Assault and related offences,1077,179261,5739341
2013,whittlesea,A Crimes against the person,A30 Sexual offences,218,179261,5739341
2013,whittlesea,A Crimes against the person,A40 Abduction and related offences,24,179261,5739341
2013,whittlesea,A Crimes against the person,A50 Robbery,55,179261,5739341
2013,whittlesea,A Crimes against the person,A60 Blackmail and extortion,8,179261,5739341
2013,whittlesea,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",360,179261,5739341
2013,whittlesea,A Crimes against the person,A80 Dangerous and negligent acts endangering people,156,179261,5739341
2013,whittlesea,B Property and deception offences,B10 Arson,98,179261,5739341
2013,whittlesea,B Property and deception offences,B20 Property damage,1356,179261,5739341
2013,whittlesea,B Property and deception offences,B30 Burglary/Break and enter,1470,179261,5739341
2013,whittlesea,B Property and deception offences,B40 Theft,4932,179261,5739341
2013,whittlesea,B Property and deception offences,B50 Deception,1024,179261,5739341
2013,whittlesea,C Drug offences,C10 Drug dealing and trafficking,89,179261,5739341
2013,whittlesea,C Drug offences,C20 Cultivate or manufacture drugs,97,179261,5739341
2013,whittlesea,C Drug offences,C30 Drug use and possession,430,179261,5739341
2013,whittlesea,C Drug offences,C90 Other drug offences,2,179261,5739341
2013,whittlesea,D Public order and security offences,D10 Weapons and explosives offences,311,179261,5739341
2013,whittlesea,D Public order and security offences,D20 Disorderly and offensive conduct,210,179261,5739341
2013,whittlesea,D Public order and security offences,D30 Public nuisance offences,61,179261,5739341
2013,whittlesea,D Public order and security offences,D40 Public security offences,1,179261,5739341
2013,whittlesea,E Justice procedures offences,E10 Justice procedures,122,179261,5739341
2013,whittlesea,E Justice procedures offences,E20 Breaches of orders,1038,179261,5739341
2013,whittlesea,F Other offences,F20 Transport regulation offences,3,179261,5739341
2013,whittlesea,F Other offences,F30 Other government regulatory offences,7,179261,5739341
2013,whittlesea,F Other offences,F90 Miscellaneous offences,5,179261,5739341
2013,wyndham,A Crimes against the person,A10 Homicide and related offences,5,189618,5739341
2013,wyndham,A Crimes against the person,A20 Assault and related offences,1234,189618,5739341
2013,wyndham,A Crimes against the person,A30 Sexual offences,184,189618,5739341
2013,wyndham,A Crimes against the person,A40 Abduction and related offences,19,189618,5739341
2013,wyndham,A Crimes against the person,A50 Robbery,93,189618,5739341
2013,wyndham,A Crimes against the person,A60 Blackmail and extortion,6,189618,5739341
2013,wyndham,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",217,189618,5739341
2013,wyndham,A Crimes against the person,A80 Dangerous and negligent acts endangering people,120,189618,5739341
2013,wyndham,B Property and deception offences,B10 Arson,134,189618,5739341
2013,wyndham,B Property and deception offences,B20 Property damage,1286,189618,5739341
2013,wyndham,B Property and deception offences,B30 Burglary/Break and enter,1463,189618,5739341
2013,wyndham,B Property and deception offences,B40 Theft,4855,189618,5739341
2013,wyndham,B Property and deception offences,B50 Deception,950,189618,5739341
2013,wyndham,B Property and deception offences,B60 Bribery,1,189618,5739341
2013,wyndham,C Drug offences,C10 Drug dealing and trafficking,121,189618,5739341
2013,wyndham,C Drug offences,C20 Cultivate or manufacture drugs,55,189618,5739341
2013,wyndham,C Drug offences,C30 Drug use and possession,318,189618,5739341
2013,wyndham,D Public order and security offences,D10 Weapons and explosives offences,330,189618,5739341
2013,wyndham,D Public order and security offences,D20 Disorderly and offensive conduct,275,189618,5739341
2013,wyndham,D Public order and security offences,D30 Public nuisance offences,53,189618,5739341
2013,wyndham,D Public order and security offences,D40 Public security offences,1,189618,5739341
